Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Total_Quantity,Avg_Quantity_Per_Order,Avg_Order_Value,Order_Value_Std,Unique_Products,Tenure_Days,Purchase_Frequency_Rate,Monetary_per_Frequency,Quantity_per_Product
15452.0,26,3,1260.38,4,3,4,808,5.611111111111111,8.752638888888889,6.374766468900842,126,121,0.024793388429752067,420.1266666666667,6.412698412698413
15454.0,254,1,128.59,1,1,1,62,3.875,8.036875,6.306760096647618,15,0,1.0,128.59,4.133333333333334
15455.0,233,1,38.25,1,1,1,3,1.5,19.125,9.015611460128481,2,0,1.0,38.25,1.5
15456.0,39,7,1541.85,3,5,5,2074,12.345238095238095,9.17767857142857,6.585538136156499,105,328,0.021341463414634148,220.2642857142857,19.752380952380953
15458.0,38,1,208.79999999999998,3,1,2,144,24.0,34.8,4.293250516799594,6,0,1.0,208.79999999999998,24.0
15459.0,53,2,133.23000000000002,3,3,1,73,12.166666666666666,22.205000000000002,10.919677193030939,6,80,0.025,66.61500000000001,12.166666666666666
15462.0,81,1,502.45,2,1,3,323,10.766666666666667,16.74833333333333,6.238112603229818,30,0,1.0,502.45,10.766666666666667
15465.0,5,15,2230.67,5,5,5,720,5.179856115107913,16.047985611510793,7.197249392051497,72,360,0.041666666666666664,148.71133333333333,10.0
15466.0,25,3,1236.48,4,3,4,698,3.355769230769231,5.944615384615385,6.000631274854922,172,347,0.008645533141210375,412.16,4.058139534883721
15468.0,28,1,842.01,4,1,4,669,12.38888888888889,15.592777777777778,5.424131411786318,54,0,1.0,842.01,12.38888888888889
15469.0,74,1,335.7,2,1,2,134,7.052631578947368,17.66842105263158,3.4549164054172214,19,0,1.0,335.7,7.052631578947368
15470.0,211,1,63.419999999999995,1,1,1,232,58.0,15.854999999999999,5.533543168712069,4,0,1.0,63.419999999999995,58.0
15471.0,16,2,520.68,4,3,3,289,3.524390243902439,6.349756097560975,5.920666248714419,65,170,0.011764705882352941,260.34,4.446153846153846
15474.0,231,1,163.1,1,1,1,56,2.8,8.155,7.692973896252416,19,0,1.0,163.1,2.9473684210526314
15476.0,16,4,1289.46,4,4,4,820,12.058823529411764,18.96264705882353,6.33930916186399,61,62,0.06451612903225806,322.365,13.442622950819672
15478.0,211,1,476.36,1,1,3,255,11.08695652173913,20.711304347826086,12.435705669324564,22,0,1.0,476.36,11.590909090909092
15479.0,369,1,147.4,1,1,1,38,4.222222222222222,16.37777777777778,2.3103180396742884,9,0,1.0,147.4,4.222222222222222
15480.0,105,2,2358.76,2,3,5,1254,7.646341463414634,14.38268292682927,6.54066553503381,157,207,0.00966183574879227,1179.38,7.987261146496815
15481.0,37,1,699.16,3,1,3,788,32.833333333333336,29.131666666666664,8.275762235571424,24,0,1.0,699.16,32.833333333333336
15482.0,22,3,391.63,4,3,3,251,10.04,15.6652,12.333186300925378,25,350,0.008571428571428572,130.54333333333332,10.04
15483.0,21,6,628.39,4,5,3,649,3.212871287128713,3.1108415841584156,3.649278369972032,149,298,0.020134228187919462,104.73166666666667,4.355704697986577
15484.0,176,2,972.79,2,3,4,902,17.686274509803923,19.074313725490196,7.571553672768082,51,194,0.010309278350515464,486.395,17.686274509803923
15485.0,9,4,1147.71,5,4,4,693,13.86,22.9542,11.613433827482124,32,364,0.01098901098901099,286.9275,21.65625
15487.0,315,1,231.32,1,1,2,144,10.285714285714286,16.52285714285714,6.210234020824545,14,0,1.0,231.32,10.285714285714286
15488.0,92,3,145.98,2,3,1,72,10.285714285714286,20.854285714285712,10.611627046378352,7,126,0.023809523809523808,48.66,10.285714285714286
15489.0,36,5,1115.53,4,4,4,620,10.163934426229508,18.28737704918033,7.753069908459777,41,292,0.017123287671232876,223.106,15.121951219512194
15490.0,66,1,217.6,3,1,2,85,3.0357142857142856,7.771428571428571,7.885970061414373,22,0,1.0,217.6,3.8636363636363638
15493.0,25,4,2211.18,4,4,5,692,1.9715099715099715,6.299658119658119,4.6459843056663646,201,265,0.01509433962264151,552.795,3.442786069651741
15494.0,114,3,2176.62,2,3,5,1841,7.334661354581673,8.671792828685259,7.68904927627001,217,250,0.012,725.54,8.483870967741936
15495.0,15,1,246.5,5,1,2,194,9.7,12.325,6.373186016428519,20,0,1.0,246.5,9.7
15496.0,267,1,146.14000000000001,1,1,1,98,4.454545454545454,6.6427272727272735,4.707797161364763,22,0,1.0,146.14000000000001,4.454545454545454
15497.0,18,3,501.36,4,3,3,432,21.6,25.068,10.932816654458268,20,313,0.009584664536741214,167.12,21.6
15498.0,2,18,6788.33,5,5,5,5092,13.225974025974025,17.632025974025975,7.124032284381295,308,356,0.05056179775280899,377.12944444444446,16.532467532467532
15499.0,359,1,161.6,1,1,1,60,1.4285714285714286,3.8476190476190473,2.885031858913418,40,0,1.0,161.6,1.5
15501.0,40,2,402.5,3,3,3,206,2.942857142857143,5.75,4.113553419992311,64,10,0.2,201.25,3.21875
15502.0,4,5,2309.9900000000002,5,4,5,1204,9.40625,18.046796875000002,8.793254477431669,102,186,0.026881720430107527,461.99800000000005,11.803921568627452
15503.0,362,1,120.06,1,1,1,62,1.169811320754717,2.2652830188679247,1.6468461744213072,50,0,1.0,120.06,1.24
15504.0,156,3,371.02,2,3,2,115,2.0535714285714284,6.625357142857142,4.811251194018873,33,144,0.020833333333333332,123.67333333333333,3.484848484848485
15506.0,17,3,1060.77,4,3,4,799,7.008771929824562,9.305,9.51408543589009,82,96,0.03125,353.59,9.74390243902439
15509.0,16,1,166.51,4,1,1,72,2.4827586206896552,5.741724137931034,4.180763830557348,26,0,1.0,166.51,2.769230769230769
15512.0,26,2,210.58,4,3,2,167,6.68,8.423200000000001,9.691864595284715,22,285,0.007017543859649123,105.29,7.590909090909091
15513.0,35,14,3007.81,4,5,5,1936,13.08108108108108,20.32304054054054,8.291188311538512,104,295,0.04745762711864407,214.84357142857144,18.615384615384617
15514.0,15,7,1937.97,5,5,5,1478,9.597402597402597,12.584220779220779,9.443166272926025,93,355,0.01971830985915493,276.85285714285715,15.89247311827957
15515.0,23,1,111.81,4,1,1,83,13.833333333333334,18.635,8.900660087881125,6,0,1.0,111.81,13.833333333333334
15518.0,15,7,2084.4900000000002,5,5,5,1494,6.30379746835443,8.795316455696204,6.811873451600367,163,340,0.020588235294117647,297.7842857142858,9.16564417177914
15519.0,19,2,156.15,4,3,1,62,1.8235294117647058,4.5926470588235295,4.951907076050556,32,63,0.031746031746031744,78.075,1.9375
15521.0,36,8,2972.29,4,5,5,2476,11.96135265700483,14.358888888888888,7.756130567544505,116,303,0.026402640264026403,371.53625,21.344827586206897
15523.0,38,13,1632.98,3,5,5,1298,14.75,18.55659090909091,12.990139220968585,50,334,0.038922155688622756,125.61384615384615,25.96
15524.0,242,1,151.4,1,1,1,24,3.0,18.925,6.2035704005262735,8,0,1.0,151.4,3.0
15525.0,9,2,469.78,5,3,3,264,3.259259259259259,5.799753086419753,5.22515573339892,66,9,0.2222222222222222,234.89,4.0
15527.0,30,15,2592.06,4,5,5,1110,6.9375,16.200375,9.698606973013245,114,329,0.04559270516717325,172.804,9.736842105263158
15529.0,2,2,1063.62,5,3,4,974,7.109489051094891,7.763649635036495,5.44188614521824,133,27,0.07407407407407407,531.81,7.323308270676692
15530.0,148,1,311.37,2,1,2,390,11.142857142857142,8.896285714285714,7.707873013131095,31,0,1.0,311.37,12.580645161290322
15532.0,12,6,2099.07,5,5,5,770,2.086720867208672,5.6885365853658545,5.859100782802159,281,173,0.03468208092485549,349.845,2.7402135231316724
15534.0,361,1,162.25,1,1,1,63,7.875,20.28125,10.185982577612657,8,0,1.0,162.25,7.875
15535.0,40,2,551.42,3,3,3,180,3.0508474576271185,9.346101694915253,7.524001140476631,50,44,0.045454545454545456,275.71,3.6
15536.0,45,1,259.09,3,1,2,242,15.125,16.193125,7.735432518612002,16,0,1.0,259.09,15.125
15540.0,11,1,247.38,5,1,2,244,15.25,15.46125,6.620612131819837,16,0,1.0,247.38,15.25
15542.0,148,3,918.45,2,3,4,469,1.8611111111111112,3.6446428571428573,3.518462442543646,212,225,0.013333333333333334,306.15000000000003,2.2122641509433962
15543.0,95,1,114.98,2,1,1,83,2.7666666666666666,3.832666666666667,4.7349994962919535,28,0,1.0,114.98,2.9642857142857144
15544.0,8,12,4195.72,5,5,5,3742,12.948096885813149,14.518062283737025,6.7163823644542235,123,307,0.03908794788273615,349.6433333333334,30.422764227642276
15545.0,7,1,135.32999999999998,5,1,1,75,2.4193548387096775,4.365483870967742,4.647886859430263,31,0,1.0,135.32999999999998,2.4193548387096775
15547.0,12,12,4712.95,5,5,5,3242,5.003086419753086,7.273070987654321,6.269966929692308,359,357,0.03361344537815126,392.74583333333334,9.030640668523677
15548.0,231,1,107.24,1,1,1,61,2.772727272727273,4.874545454545454,4.766262114640207,22,0,1.0,107.24,2.772727272727273
15549.0,57,5,601.7,3,4,3,238,5.173913043478261,13.080434782608696,10.003203477224849,42,276,0.018115942028985508,120.34,5.666666666666667
15550.0,14,8,1245.07,5,5,4,771,4.405714285714286,7.114685714285714,7.059454717356287,135,357,0.022408963585434174,155.63375,5.711111111111111
15551.0,30,6,1274.02,4,5,4,596,4.885245901639344,10.442786885245901,8.478846138390782,95,155,0.03870967741935484,212.33666666666667,6.273684210526316
15552.0,259,1,162.4,1,1,1,106,8.153846153846153,12.492307692307692,8.638910187678146,13,0,1.0,162.4,8.153846153846153
15555.0,1,22,6380.08,5,5,5,4168,5.427083333333333,8.307395833333333,7.9264232569012165,429,368,0.059782608695652176,290.00363636363636,9.715617715617716
15558.0,275,1,143.32999999999998,1,1,1,62,2.5833333333333335,5.972083333333333,4.509135634095149,22,0,1.0,143.32999999999998,2.8181818181818183
15559.0,204,1,1109.4,1,1,4,526,8.483870967741936,17.893548387096775,6.062532635511062,62,0,1.0,1109.4,8.483870967741936
15560.0,33,2,153.52,4,3,1,72,7.2,15.352,2.5475774985485944,10,0,2.0,76.76,7.2
15561.0,19,4,913.3,4,4,4,901,14.770491803278688,14.972131147540983,9.23165083011594,41,279,0.014336917562724014,228.325,21.975609756097562
15562.0,60,2,205.67000000000002,3,3,2,302,10.413793103448276,7.0920689655172415,9.041662054587066,27,301,0.006644518272425249,102.83500000000001,11.185185185185185
15563.0,150,3,1466.56,2,3,4,1518,10.397260273972602,10.044931506849315,7.450932572649741,111,166,0.018072289156626505,488.8533333333333,13.675675675675675
15564.0,99,2,70.74000000000001,2,3,1,42,10.5,17.685000000000002,12.895150251160318,4,212,0.009433962264150943,35.370000000000005,10.5
15566.0,28,2,227.87,4,3,2,153,12.75,18.989166666666666,10.4288432709336,9,331,0.006042296072507553,113.935,17.0
15569.0,26,5,424.56,4,4,3,246,2.411764705882353,4.16235294117647,5.082217138465848,96,258,0.01937984496124031,84.912,2.5625
15570.0,5,14,4665.37,5,5,5,2097,4.618942731277533,10.276145374449339,8.225535424027559,300,251,0.055776892430278883,333.24071428571426,6.99
15571.0,22,10,3037.3,4,5,5,1976,3.4365217391304346,5.282260869565218,4.978320116885204,407,347,0.02881844380403458,303.73,4.855036855036855
15572.0,16,3,1515.81,4,3,5,919,6.5177304964539005,10.750425531914892,7.343631241942173,113,223,0.013452914798206279,505.27,8.132743362831858
15573.0,254,3,599.73,1,3,3,417,3.5948275862068964,5.170086206896552,6.128302338961513,104,110,0.02727272727272727,199.91,4.009615384615385
15574.0,8,3,759.33,5,3,4,464,2.2745098039215685,3.7222058823529416,4.48079377388685,158,92,0.03260869565217391,253.11,2.9367088607594938
15575.0,255,1,30.1,1,1,1,6,2.0,10.033333333333333,4.495089913820784,3,0,1.0,30.1,2.0
15577.0,359,2,139.1,1,3,1,32,1.5238095238095237,6.623809523809523,6.426461293892991,20,2,1.0,69.55,1.6
15579.0,19,3,908.9,4,3,4,567,4.764705882352941,7.63781512605042,6.300100101392508,105,49,0.061224489795918366,302.96666666666664,5.4
15580.0,12,8,1330.34,5,5,4,956,4.192982456140351,5.834824561403509,4.9139695201391556,149,293,0.027303754266211604,166.2925,6.416107382550336
15581.0,2,26,3881.67,5,5,5,2787,4.941489361702128,6.882393617021277,7.027690507532132,452,371,0.07008086253369272,149.29500000000002,6.165929203539823
15583.0,12,1,107.86,5,1,1,63,1.3695652173913044,2.344782608695652,1.9573959335248732,37,0,1.0,107.86,1.7027027027027026
15584.0,35,2,498.64,4,3,3,168,1.68,4.9864,5.438532838398921,92,270,0.007407407407407408,249.32,1.826086956521739
15586.0,228,3,737.34,1,3,4,786,24.5625,23.041875,8.62592246118939,27,108,0.027777777777777776,245.78,29.11111111111111
15590.0,18,5,1451.6,4,4,4,796,9.255813953488373,16.87906976744186,4.792074493162269,74,224,0.022321428571428572,290.32,10.756756756756756
15591.0,218,2,53.2,1,3,1,16,4.0,13.3,2.9348480937406864,4,91,0.02197802197802198,26.6,4.0
15595.0,123,1,64.8,2,1,1,48,24.0,32.4,3.3941125496954263,2,0,1.0,64.8,24.0
15596.0,1,5,1723.45,5,4,5,815,8.232323232323232,17.40858585858586,5.834365993938549,65,134,0.03731343283582089,344.69,12.538461538461538
15597.0,211,1,238.8,1,1,2,114,7.6,15.92,5.795589456030952,15,0,1.0,238.8,7.6
15598.0,63,1,307.34,3,1,2,244,11.090909090909092,13.969999999999999,4.283056318631758,22,0,1.0,307.34,11.090909090909092
15599.0,81,1,488.32,2,1,3,380,12.258064516129032,15.752258064516129,4.95190112292065,31,0,1.0,488.32,12.258064516129032
15600.0,64,4,1128.51,3,4,4,633,9.042857142857143,16.12157142857143,5.70642471273129,55,165,0.024242424242424242,282.1275,11.50909090909091
15601.0,8,17,7128.43,5,5,5,5503,12.394144144144144,16.055022522522524,9.03799490585315,158,365,0.04657534246575343,419.3194117647059,34.82911392405063
15602.0,4,8,1360.24,5,5,4,980,13.243243243243244,18.381621621621623,7.195999274145232,46,369,0.02168021680216802,170.03,21.304347826086957
15603.0,284,1,40.0,1,1,1,32,16.0,20.0,0.0,2,0,1.0,40.0,16.0
15605.0,9,5,738.57,5,4,4,271,6.159090909090909,16.785681818181818,6.555232739460816,37,320,0.015625,147.714,7.324324324324325
15606.0,26,8,886.35,4,5,4,275,5.729166666666667,18.465625,6.087283188939088,34,257,0.0311284046692607,110.79375,8.088235294117647
15607.0,179,8,1458.71,1,5,4,1202,12.924731182795698,15.68505376344086,7.970823101850342,81,156,0.05128205128205128,182.33875,14.839506172839506
15608.0,51,1,692.3,3,1,3,548,12.177777777777777,15.384444444444444,6.136691644806209,45,0,1.0,692.3,12.177777777777777
15611.0,19,12,722.13,4,5,4,161,4.025,18.05325,6.647979213881849,24,299,0.04013377926421405,60.1775,6.708333333333333
15613.0,246,1,373.24,1,1,2,412,15.846153846153847,14.355384615384615,7.178617822823127,26,0,1.0,373.24,15.846153846153847
15614.0,73,4,1261.68,2,4,4,732,12.40677966101695,21.384406779661017,9.609072629405745,55,188,0.02127659574468085,315.42,13.309090909090909
15615.0,26,23,8166.33,4,5,5,5668,12.91116173120729,18.602118451025056,8.135604751953064,187,346,0.06647398843930635,355.05782608695654,30.310160427807485
15616.0,74,1,249.61,2,1,2,127,10.583333333333334,20.800833333333333,10.509547571209485,12,0,1.0,249.61,10.583333333333334
15617.0,32,3,718.15,4,3,4,467,11.675,17.95375,7.224875010009269,40,111,0.02702702702702703,239.38333333333333,11.675
15620.0,45,1,389.18,3,1,3,334,11.517241379310345,13.42,3.647344435143386,29,0,1.0,389.18,11.517241379310345
15622.0,63,8,3920.95,3,5,5,2363,9.970464135021096,16.544092827004217,6.195369351227278,193,218,0.03669724770642202,490.11875,12.243523316062177
15623.0,29,7,1695.6200000000001,4,5,5,790,9.634146341463415,20.67829268292683,6.724841694383126,73,335,0.020895522388059702,242.23142857142858,10.821917808219178
15625.0,12,5,1702.1399999999999,5,4,5,1832,17.121495327102803,15.907850467289718,6.806721016487816,78,165,0.030303030303030304,340.428,23.487179487179485
15626.0,57,1,391.72,3,1,3,372,12.0,12.636129032258065,4.129859301412382,31,0,1.0,391.72,12.0
15627.0,93,2,336.98,2,3,2,248,11.80952380952381,16.046666666666667,8.435091779781258,21,65,0.03076923076923077,168.49,11.80952380952381
15628.0,2,9,2675.82,5,5,5,1889,11.732919254658386,16.62,6.300174104737107,86,359,0.025069637883008356,297.31333333333333,21.96511627906977
15629.0,86,4,1502.7,2,4,5,1006,15.71875,23.4796875,9.170417928325769,32,82,0.04878048780487805,375.675,31.4375
15630.0,280,1,295.05,1,1,2,187,9.35,14.752500000000001,4.439134428431315,20,0,1.0,295.05,9.35
15631.0,278,1,596.67,1,1,3,525,13.461538461538462,15.299230769230768,4.879295885686885,39,0,1.0,596.67,13.461538461538462
15633.0,145,12,2790.73,2,5,5,1343,8.720779220779221,18.121623376623376,7.042150264937533,74,221,0.05429864253393665,232.56083333333333,18.14864864864865
15634.0,19,1,311.1,4,1,2,128,6.7368421052631575,16.373684210526317,5.119146207595251,19,0,1.0,311.1,6.7368421052631575
15635.0,31,1,25.5,4,1,1,2,2.0,25.5,0.0,1,0,1.0,25.5,2.0
15636.0,73,2,613.62,2,3,3,240,8.0,20.454,6.606297726803752,26,132,0.015151515151515152,306.81,9.23076923076923
15637.0,49,3,419.75,3,3,3,227,9.458333333333334,17.489583333333332,9.121486567996737,22,310,0.00967741935483871,139.91666666666666,10.318181818181818
15638.0,72,3,170.25,2,3,1,73,14.6,34.05,4.482465839245183,4,174,0.017241379310344827,56.75,18.25
15639.0,87,2,639.76,2,3,3,526,11.954545454545455,14.54,6.863065963445538,40,153,0.013071895424836602,319.88,13.15
15640.0,8,12,4065.94,5,5,5,3365,16.65841584158416,20.128415841584157,9.125875380370708,111,352,0.03409090909090909,338.8283333333333,30.315315315315317
15641.0,32,8,3060.62,4,5,5,2657,14.362162162162162,16.543891891891892,6.44337205712273,161,336,0.023809523809523808,382.5775,16.503105590062113
15642.0,365,1,105.78000000000002,1,1,1,270,45.0,17.630000000000003,4.7064508921266786,6,0,1.0,105.78000000000002,45.0
15645.0,50,2,230.16000000000003,3,3,2,72,5.538461538461538,17.704615384615387,4.5232226995521225,13,11,0.18181818181818182,115.08000000000001,5.538461538461538
15646.0,8,3,526.97,5,3,3,657,13.14,10.5394,5.745377702011898,50,38,0.07894736842105263,175.65666666666667,13.14
15647.0,51,1,169.0,3,1,1,124,11.272727272727273,15.363636363636363,4.343563681419378,11,0,1.0,169.0,11.272727272727273
15649.0,23,1,50.55,4,1,1,17,4.25,12.6375,2.0475086487403824,4,0,1.0,50.55,4.25
15650.0,157,2,553.88,2,3,3,210,5.833333333333333,15.385555555555555,3.756641695104396,33,106,0.018867924528301886,276.94,6.363636363636363
15651.0,56,2,339.32,3,3,2,288,12.521739130434783,14.753043478260869,6.177568243824961,23,176,0.011363636363636364,169.66,12.521739130434783
15652.0,23,4,677.15,4,4,3,288,3.74025974025974,8.794155844155844,9.209801893784764,70,97,0.041237113402061855,169.2875,4.114285714285714
15658.0,8,4,1220.8700000000001,5,4,4,435,6.6923076923076925,18.782615384615386,7.581090224392836,57,363,0.011019283746556474,305.21750000000003,7.631578947368421
15659.0,22,2,162.54,4,3,1,40,4.444444444444445,18.06,7.525702625004524,7,266,0.007518796992481203,81.27,5.714285714285714
15660.0,1,7,1068.73,5,5,4,759,11.161764705882353,15.716617647058824,7.641349925729427,43,306,0.02287581699346405,152.6757142857143,17.651162790697676
15661.0,15,6,503.07,5,5,3,323,9.787878787878787,15.244545454545454,6.432761406906199,25,199,0.03015075376884422,83.845,12.92
15662.0,297,2,212.93,1,3,2,121,11.0,19.35727272727273,8.46218067747208,11,77,0.025974025974025976,106.465,11.0
15664.0,85,3,823.35,2,3,4,358,6.884615384615385,15.833653846153847,9.124814481884464,46,200,0.015,274.45,7.782608695652174
15665.0,47,3,1653.61,3,3,5,1070,6.294117647058823,9.727117647058822,8.448095295869308,121,223,0.013452914798206279,551.2033333333333,8.84297520661157
15666.0,108,2,586.14,2,3,3,445,6.742424242424242,8.88090909090909,6.434715874971356,61,23,0.08695652173913043,293.07,7.295081967213115
15670.0,192,1,92.75,1,1,1,29,4.833333333333333,15.458333333333334,1.7909262035792173,6,0,1.0,92.75,4.833333333333333
15672.0,361,1,45.300000000000004,1,1,1,10,3.3333333333333335,15.100000000000001,2.4844516497609703,3,0,1.0,45.300000000000004,3.3333333333333335
15673.0,87,5,2372.09,2,4,5,1599,13.78448275862069,20.44905172413793,10.025526461592126,85,203,0.024630541871921183,474.418,18.811764705882354
15674.0,53,8,4028.53,3,5,5,2281,10.00438596491228,17.668991228070176,6.705829559362354,193,313,0.025559105431309903,503.56625,11.818652849740932
15675.0,40,1,218.35,3,1,2,97,6.928571428571429,15.596428571428572,3.430993592673562,14,0,1.0,218.35,6.928571428571429
15677.0,57,2,600.8,3,3,3,348,9.157894736842104,15.810526315789472,6.062435933289086,32,42,0.047619047619047616,300.4,10.875
15678.0,31,2,1377.49,4,3,4,761,9.28048780487805,16.798658536585364,9.646218316412355,65,127,0.015748031496062992,688.745,11.707692307692307
15680.0,2,8,2902.7,5,5,5,2085,11.27027027027027,15.69027027027027,5.981575464311445,127,371,0.0215633423180593,362.8375,16.41732283464567
15681.0,15,7,554.12,5,5,3,404,19.238095238095237,26.386666666666667,8.372190474023709,16,185,0.03783783783783784,79.16,25.25
15682.0,235,2,318.24,1,3,2,222,8.88,12.7296,3.7484246468794504,25,88,0.022727272727272728,159.12,8.88
15683.0,109,1,330.79,2,1,2,201,12.5625,20.674375,6.467753828287943,16,0,1.0,330.79,12.5625
15684.0,183,3,173.95,1,3,1,77,7.0,15.813636363636363,8.413919743766602,9,188,0.015957446808510637,57.98333333333333,8.555555555555555
15685.0,86,1,55.980000000000004,2,1,1,36,2.1176470588235294,3.2929411764705883,3.7215466621854314,17,0,1.0,55.980000000000004,2.1176470588235294
15688.0,54,1,190.57,3,1,1,95,3.5185185185185186,7.058148148148148,5.709309561542066,26,0,1.0,190.57,3.6538461538461537
15689.0,253,1,215.93,1,1,2,119,8.5,15.42357142857143,4.660753664942476,14,0,1.0,215.93,8.5
15691.0,30,3,189.3,4,3,1,96,12.0,23.6625,9.248619588117695,7,338,0.008875739644970414,63.1,13.714285714285714
15693.0,295,1,37.5,1,1,1,30,30.0,37.5,0.0,1,0,1.0,37.5,30.0
15694.0,1,9,686.45,5,5,3,357,9.153846153846153,17.601282051282052,7.384393991986063,29,366,0.02459016393442623,76.27222222222223,12.310344827586206
15695.0,233,2,644.5600000000001,1,3,3,266,7.388888888888889,17.904444444444447,6.380046772978771,34,83,0.024096385542168676,322.28000000000003,7.823529411764706
15696.0,59,5,990.01,3,4,4,349,6.98,19.8002,7.439570837413806,35,260,0.019230769230769232,198.002,9.971428571428572
15697.0,325,1,246.75,1,1,2,127,9.071428571428571,17.625,5.129355560061952,14,0,1.0,246.75,9.071428571428571
15698.0,260,1,46.2,1,1,1,60,30.0,23.1,11.455129855222072,2,0,1.0,46.2,30.0
15702.0,112,2,140.39000000000001,2,3,1,103,3.433333333333333,4.679666666666667,5.6115272267086045,30,205,0.00975609756097561,70.19500000000001,3.433333333333333
15704.0,138,2,1256.66,2,3,4,615,7.151162790697675,14.61232558139535,10.176240109359542,72,81,0.024691358024691357,628.33,8.541666666666666
15708.0,5,3,1014.48,5,3,4,408,3.8130841121495327,9.481121495327104,6.211663759002975,57,55,0.05454545454545454,338.16,7.157894736842105
15709.0,225,1,194.6,1,1,2,48,2.2857142857142856,9.266666666666666,10.311858384080598,20,0,1.0,194.6,2.4
15710.0,53,1,852.07,3,1,4,617,5.660550458715596,7.817155963302753,6.424942007483358,109,0,1.0,852.07,5.660550458715596
15711.0,192,2,420.25,1,3,3,199,7.96,16.81,4.348347387226554,25,128,0.015625,210.125,7.96
15712.0,15,7,1929.2,5,5,5,722,6.876190476190477,18.373333333333335,5.30451126340493,66,359,0.019498607242339833,275.6,10.93939393939394
15713.0,2,3,654.09,5,3,3,360,8.571428571428571,15.57357142857143,5.069753840865319,39,357,0.008403361344537815,218.03,9.23076923076923
15714.0,89,2,184.93,2,3,1,87,7.909090909090909,16.811818181818182,13.739753868379026,11,96,0.020833333333333332,92.465,7.909090909090909
15715.0,191,5,658.02,1,4,3,246,6.473684210526316,17.316315789473684,5.911965613152304,33,63,0.07936507936507936,131.60399999999998,7.454545454545454
15716.0,5,8,1727.28,5,5,5,837,4.082926829268293,8.425756097560976,7.091318708015554,138,362,0.022099447513812154,215.91,6.065217391304348
15717.0,57,4,403.6,3,4,3,136,8.5,25.225,8.311478007350237,13,171,0.023391812865497075,100.9,10.461538461538462
15718.0,176,1,293.79,2,1,2,95,5.277777777777778,16.32166666666667,4.276214997621419,18,0,1.0,293.79,5.277777777777778
15719.0,17,18,5069.2,4,5,5,2628,3.1248513674197382,6.027586206896552,5.443647149266223,283,357,0.05042016806722689,281.6222222222222,9.286219081272085
15720.0,186,1,143.19,1,1,1,48,1.7777777777777777,5.303333333333334,3.571714735788141,25,0,1.0,143.19,1.92
15722.0,81,6,1357.02,2,5,4,548,6.2272727272727275,15.420681818181817,10.287578359132814,64,195,0.03076923076923077,226.17,8.5625
15723.0,47,3,625.21,3,3,3,291,3.383720930232558,7.269883720930233,8.356187773378911,76,162,0.018518518518518517,208.40333333333334,3.8289473684210527
15724.0,36,1,92.6,4,1,1,44,7.333333333333333,15.433333333333332,3.134751452135666,6,0,1.0,92.6,7.333333333333333
15726.0,26,1,321.91,4,1,2,123,5.3478260869565215,13.99608695652174,6.159337139018684,23,0,1.0,321.91,5.3478260869565215
15727.0,23,7,3518.07,4,5,5,2819,7.284237726098191,9.09062015503876,6.223318020090105,275,297,0.02356902356902357,502.5814285714286,10.25090909090909
15728.0,15,2,241.0,5,3,2,60,7.5,30.125,6.877655331371504,8,64,0.03125,120.5,7.5
15729.0,36,2,107.55000000000001,4,3,1,19,3.1666666666666665,17.925,1.7331330012437012,5,3,0.6666666666666666,53.775000000000006,3.8
15730.0,17,2,605.7,4,3,3,372,9.073170731707316,14.773170731707317,4.426332815675065,40,49,0.04081632653061224,302.85,9.3
15731.0,189,1,125.3,1,1,1,122,15.25,15.6625,4.856494179373193,8,0,1.0,125.3,15.25
15732.0,8,9,1387.95,5,5,4,1146,12.733333333333333,15.421666666666667,6.057486453540896,53,301,0.029900332225913623,154.21666666666667,21.62264150943396
15734.0,72,2,269.3,2,3,2,82,6.3076923076923075,20.715384615384615,9.380462511149275,11,110,0.01818181818181818,134.65,7.454545454545454
15735.0,57,1,327.68,3,1,2,206,10.842105263157896,17.246315789473684,5.294952744019866,19,0,1.0,327.68,10.842105263157896
15736.0,71,2,1720.17,2,3,5,1199,11.871287128712872,17.03138613861386,6.515717616610313,93,0,2.0,860.085,12.89247311827957
15738.0,8,26,5406.15,5,5,5,4855,17.590579710144926,19.5875,9.285238211072652,64,356,0.07303370786516854,207.92884615384614,75.859375
15741.0,94,2,208.62,2,3,2,70,5.833333333333333,17.385,5.916438578616824,11,160,0.0125,104.31,6.363636363636363
15742.0,255,1,156.87,1,1,1,51,1.2439024390243902,3.82609756097561,3.3305141330196903,41,0,1.0,156.87,1.2439024390243902
15747.0,11,6,1390.87,5,5,4,764,6.161290322580645,11.216693548387095,9.535741044679092,78,314,0.01910828025477707,231.81166666666664,9.794871794871796
15748.0,85,2,68.55,2,3,1,22,1.4666666666666666,4.569999999999999,2.0611023402885302,15,0,2.0,34.275,1.4666666666666666
15750.0,2,12,4073.7110000000002,5,5,5,2711,7.701704545454546,11.573042613636364,7.6896262866525795,250,371,0.03234501347708895,339.4759166666667,10.844
15751.0,96,11,1335.44,2,5,4,431,3.3410852713178296,10.352248062015505,7.042881627961986,90,272,0.04044117647058824,121.40363636363637,4.788888888888889
15752.0,8,3,1519.76,5,3,5,965,4.873737373737374,7.6755555555555555,6.737399251533404,173,84,0.03571428571428571,506.58666666666664,5.578034682080925
